@type	@id	website
node	32824612	https://www.dunarossa.com/
node	47967292	https://www.villadeidogi.it/
node	64778487	http://www.comune.canaro.ro.it/hh/index.php
node	64778490	https://www.comune.castelmassa.ro.it/
node	64778555	https://www.comune.gaiba.ro.it/
node	64778969	https://www.cerea.net/
node	64779097	https://www.comune.cassola.vi.it/home
node	64779148	https://www.comune.sanpietromussolino.vi.it/
node	64779150	https://www.comune.sandrigo.vi.it/
node	194581793	https://www.sireneblu.it/
node	205016493	https://www.funiviedelbaldo.it/
node	226899456	https://stationfinder.eni.com
node	226905520	http://frigoristoshop.it/index.php
node	227656967	https://www.enilive.it/
node	227758048	https://www.enistation.com/
node	250135708	https://www.multiastra.it/
node	250318477	https://farmaciamodernabartoli.it/
node	250421437	http://gamgamkosher.com
node	251501878	https://www.teatrolafenice.it/
node	256072065	http://www.edespar.it/it/punti_vendita_scheda.php/nome=aspiag_service_srl/id_pv=63
node	256189695	https://www.gallerieditalia.com/
node	257360303	https://www.aimmobilita.it/it/mobilita/auto/parcheggi_a_sbarra/parcheggio_verdi
node	257431372	https://www.concordi.it/
node	257437190	http://poste.it
node	257524675	https://www.cristallorovigo.com
node	257524676	http://www.hotelvillareginamargherita.it
node	261636011	http://musei.beniculturali.it/musei?mid=4313&nome=museo-archeologico-nazionale-barchessa-di-villa-badoer
node	262111590	http://www.locandaalpizzon.com
node	276501692	https://www.annahotel.com/
node	276608071	https://farmaciamalcesine.it/
node	276911829	https://ilbastione.it/
node	277298458	www.cornale.com
node	277298459	https://trattoriaimperovalbrenta.it/
node	277726434	https://auronzo.info
node	282643960	https://linktr.ee/osteriadelportobibione
node	285293014	https://www.ristoranteaicasoni.it/
node	286295842	www.pasticceriacortese.com
node	289043903	https://www.gardaland.it
node	289485917	https://www.conad.it/ricerca-negozi/conad-city-via-barone-franchetti-1-32043--cortina-dampezzo--010378
node	298468331	https://www.esu.pd.it/
node	298468355	https://www.nerodiseppiapadova.it/
node	298848153	https://www.sangaetanorosolina.it/
node	299516380	https://www.farmaciadallafavera.it/
