@type @id website
node 26859410 https://www.blucamp.it/campeggio_in_toscana_contatti_per_prenotazione_campeggio_tenda_piazzola_e_bungalow.html
node 26859609 http://www.luxorcamping.com
node 61753588 http://www.comune.castelnuovodigarfagnana.lu.it/
node 213470889 https://www.msn.unipi.it/it/
node 213847571 https://www.liceodini.it/
node 227735203 https://europam.it/
node 227947466 http://carburanti.esso.it
node 241507010 https://iisgalileipacinotti.it/
node 241507012 https://iisgalileipacinotti.it/
node 241513214 https://www.poste.it/
node 246841401 www.palazzodellabattaglia.it
node 248908257 https://www.esselunga.it/
node 250897610 http://portalegiovani.prato.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/148
node 255892384 http://www.boccaccio.it/
node 256475131 https://www.lavelatirrenia.it
node 256819101 https://www.unicooptirreno.it
node 262796018 http://www.hotelsavoy.it/
node 271389932 https://www.hotelsilla.it/
node 276065358 http://www.obrii.it/
node 279249286 www.HotelGranducato.it
node 285178900 https://pisa.cttnord.it/
node 292056530 http://www.laborsa.it
node 292068338 https://www.ristorantelaclessidra.net/
node 292068683 http://www.pizzeriailmontino.com/
node 293391496 http://www.fattoriabucanuova.it
node 304977443 https://hoteldonatellofirenze.com/
node 308836455 http://apuafarma.net
node 312830832 www.bacchereto.it
node 314351412 https://www.casanovadipescille.com/
node 315525072 http://istorecolivorno-ldm.it/livorno2/
node 324403836 https://www.bartolinibaldelli.it/vino-e-olio_fattoria-bagnolo_page_it.html
node 335747002 https://www.milleideeonline.it/
node 343622852 https://www.unisi.it/
node 344287936 http://www.granduca.it
node 347049106 http://www.osterialamescitapisa.com/
node 356626437 https://www.pasticceriacristiani.it/
node 364732802 http://www.hotellapace.it/it/index.html
node 364741609 http://www.farmaciapetri.it/
node 366390868 http://www.livorno.cttnord.it/Linee_E_Orari/P/50
node 366495466 http://www.hotelcecile.it/
node 366658794 https://www.hotelnapoleon.com/
node 366689670 https://www.santallago.com/
node 371605352 http://elbadigusto.it
node 382975220 http://www.icareviareggio.it/farmacie-comunali
node 384250361 https://www.vivaioprincipina.com/
node 388290555 https://anticatradizionedelivery.it/
node 392667983 http://www.anticocasalediscansano.it/
node 392688075 http://grottadellefate.net/
node 410421992 https://www.chezugo.com/
node 411302780 http://aranciopisa.it
node 412745767 https://www.unicooptirreno.it/punto-vendita/livorno-cc-le-fonti-del-corallo
node 427765480 https://www.museocivicomontepulciano.it/it/
node 431425665 https://lescuderiepisa.it/
node 445833023 http://www.osteriadalcontesanvincenzo.com
node 447912285 https://www.hoteledenparkversilia.it
node 458460120 https://www.fisiocritici.it/it/
node 459035256 https://g.page/labottegadelcaffecedraldo?gm
node 465617694 https://www.ilcastagnacciaio.com/
node 468096607 https://www.trattoriamarione.it/trattoria-marione-al-trebbio/
node 471087414 http://www.cinemacentrale.it/
node 475180472 https://www.letrefonti.com/
node 481356973 https://www.coopfirenze.it/punti-vendita/prato-fabbricone
node 485577205 http://www.ilsaraceno.com
node 486819127 https://trustmarket.it/
node 491586391 https://www.lefontanelle.biz/
node 496491175 https://dolceforte.business.site/
node 504922931 http://www.borgodegliaranci.it/
node 560308250 http://www.galleriaaccademiafirenze.beniculturali.it
node 560422830 http://www.grotta.it/
node 563597415 https://www.veterinariodottpatrizia.it/
node 575359153 http://www.gabellino.eu
node 581703395 https://www.autofficinaciolli.it/
node 610964910 https://www.poste.it/
node 616367640 http://www.camereclanis.com/trattoria.htm
node 617425277 https://www.campingorlandoinchianti.it/
node 622486368 https://www.pasigna.it/
node 622540436 http://www.bibliotecalazzerini.prato.it/
node 622540466 https://www.metastasio.it/it/teatri
node 625386070 http://www.unieuro.it/online/negozi/Unieuro-Prato---via-Targetti
node 638377550 https://www.nonsulcollopizza.it/
node 638435337 www.unapalazzomannaioni.com
node 638435387 http://www.lacasina.it
node 638435568 http://www.grandeprato.it/
node 639861723 http://www.tradocs.it/
node 661031441 http://www.poliziamunicipale.comune.fi.it
node 661725963 https://www.verdepineta.it
node 666957937 https://www.agriturismocerreto.com/
node 671944767 https://facebook.com/PASTA-e-VAI-756232477827889
node 672970425 https://www.hotelfalterona.it/
node 687280432 https://lafabbricadellecandele.com
node 689890001 https://www.farmaciafalchetti.com/
node 703692611 https://www.navionics.com/
node 714137742 www.ristorantedelsonno.it
node 715021298 https://www.ristorantepizzerialangolodelgusto.it/
node 715759082 http://www.i4mori.com/
node 719274486 www.pardinisportingcenter.it/
node 721651590 https://vw.scottieco.it/
node 727999201 http://www.bazeel.it/
node 738799723 https://www.capannina.it
node 750009204 https://www.gelateriabaroncini.com/
node 760488098 https://www.carlettipoliziano.com/
node 761458222 https://www.coopfirenze.it/punti-vendita/rignano
node 761962240 http://www.afsfarmacie.it/home/farmacia-comunale-n-4/
node 763072623 http://www.vineriadipiazza.it/
node 765899979 http://dati.toscana.it/
node 771425984 www.iparigi.com
node 787099027 https://www.facebook.com/pages/Bar-La-Vetta-Da-Gigi/403259496403701
node 836277230 http://www.laschiusa.it/
node 846328130 http://www.comune.massa.ms.it/pagina/porta-quaranta-sec-xv
node 846649486 http://www.caffelincontro.it/
node 847636617 https://www.cinquedivino.it/
node 848597453 http://www.ravagni.com/
node 848818368 http://www.lamarinadibrizzi.it/
node 850986903 https://www.ristorantelabottegadelborgo.it/
node 850986936 https://farmaciaginanneschi.it
node 852764087 https://lartusino.it/
node 855031956 http://www.vinoeconvivio.com
node 858162823 http://www.cinellicolombini.it
node 859455607 http://test.isoladicapraia.it/index.php?option=com_content&task=view&id=188&Itemid=68
node 864838832 https://www.gelateriadalmazia.it/
node 908344425 https://www.parco-maremma.it/
node 911280297 http://villa-palagione.com
node 914809192 http://www.latorre-montecatinialto.it/
node 920683462 http://www.osteriailcampaccio.it/
node 921667818 http://www.bagnomaddalenatirrenia.it/
node 926795174 https://www.parrina.it/
node 929058254 https://www.borgovillacastelletti.it/
node 935280112 http://www.autoscatto.it
node 935280555 https://www.hotelfalchetto.it
node 935601025 www.iduefratellini.it
node 938199059 http://www.villamedicihotel.com/
node 939927462 https://www.fourseasons.com/florence
node 939929809 www.regency-hotel.com
node 939932877 www.goldentowerhotel.it
node 939956959 www.starwood.com/grandflorence
node 939958929 https://collezione.starhotels.com/it/i-nostri-hotel/helvetia-e-bristol-firenze/?gclid=CjwKCAjws8yUBhA1EiwAi_tpEXlIQX1ARDiTMa2KXPXuj7Me-00hzpSpQ0_FHif4Ajsw84vO5h7tXhoCviEQAvD_BwE
node 939963818 www.relaisantacroce.com
node 940256458 www.villalavedettahotel.com
node 941121387 https://www.pasticcerialillipisa.it/
node 941241211 https://www.hotel-bb.com/it/hotel/firenze-novoli.htm
node 942569182 www.hotelacfirenze.com
node 942605350 https://www.hoteladlercavalieri.com/
node 942809793 www.pasticceriagaetano.it
node 965324505 https://www.farmaciamadonnadellacqua.com/
node 971951562 http://www.ristorantedasettimo.com/
node 977666528 https://www.ristoranteilporto.eu/
node 982634193 http://www.bar-ucci.it/
node 998383848 www.osterialacapanna.it
node 998722771 https://www.poste.it/online/cercaup/Dettaglio.do?fraz=04108
node 1025057219 wine.castigliondelbosco.com
