@type	@id	website
node	49806033	https://www.comune.spoltore.pe.it/pagina1826_santa-teresa.html
node	70990208	https://www.comune.chieti.it/
node	70990414	https://www.comunecanosasannita.it/
node	70990781	http://www.comune.pennapiedimonte.ch.it
node	70991197	http://www.sanmartinosm.it/c069082/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20002
node	70991733	http://www.comune.filetto.ch.it/hh/index.php
node	70991744	http://www.comunefarafiliorumpetri.it/
node	70991868	https://italia.indettaglio.it/ita/abruzzo/poggiofiorito.html
node	70992107	http://www.comune.vasto.ch.it/
node	70992246	https://www.comune.ateleta.aq.it/zf/index.php/storia-comune
node	70992281	https://comunediaielli.it
node	70992294	https://www.comune.acciano.aq.it/
node	70992342	https://www.comune.casteldisangro.aq.it
node	70992419	http://www.comune.lucodeimarsi.aq.it
node	70992482	https://www.comune.opi.aq.it/
node	70992608	http://www.comune.roccadibotte.aq.it
node	70992775	http://www.comune.villettabarrea.aq.it
node	70992860	https://comune.scurcolamarsicana.aq.it/
node	70992946	https://www.comune.sulmona.aq.it/
node	70993202	https://comune.pettorano.aq.it/
node	70993229	https://comune.molinaaterno.aq.it/
node	70993237	https://www.comune.oricola.aq.it/
node	70993266	https://comune.maglianodemarsi.aq.it/
node	70993342	https://www.comune.montesilvano.pe.it/
node	70993483	https://comune.toccodacasauria.pe.it/
node	70993494	https://www.tuttitalia.it/abruzzo/38-serramonacesca/
node	70993774	https://italia.indettaglio.it/ita/abruzzo/colledara.html
node	70993788	https://italia.indettaglio.it/ita/abruzzo/castelli.html
node	70993833	https://www.comune.atri.te.it
node	70993872	https://italia.indettaglio.it/ita/abruzzo/cermignano.html
node	70993880	https://www.tuttitalia.it/abruzzo/29-isola-del-gran-sasso-d-italia/statistiche/popolazione-andamento-demografico/
node	70993908	https://www.comune.roseto.te.it/
node	75251540	https://www.thespacecinema.it/al-cinema/montesilvano
node	108081388	https://italia.indettaglio.it/ita/abruzzo/teramo_castiglionemesserraimondo_piani.html
node	135133652	https://multicinema.it/Programmazione?cinema=arca
node	228262895	http://www.xfuel.it/stations.html
node	228263519	https://www.gruppoapi.com/ricerca-stazioni-servizio/station/API41510
node	249428915	https://www.facebook.com/UTOPIA.RISTOPUB.MONTESILVANO/
node	254086847	https://www.icpescara3.edu.it/istituto-2/via-milite-ignoto/
node	254087448	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10779
node	254087764	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10841
node	254088436	https://www.farmaciediturno.org/farmacia.asp?idf=10769
node	255653516	https://www.mediaworld.it/
node	255653517	https://www.ovs.it/
node	262835412	https://www.ristorantebolsena.it/
node	262892307	https://www.insmercato.it/
node	262894032	https://www.eurospin.it/punti-vendita/montesilvano-530410/
node	264675662	https://www.oasitigre.it/it/punti-vendita.html
node	266508707	https://www.hotel-prestige.it/
node	274012098	https://www.ferasrl.it/en/progetto/tocco-di-vento/
node	274012323	https://www.ferasrl.it/en/progetto/tocco-di-vento/
node	278495689	http://sanpaoloapostolopescara.it/
node	300847185	https://www.villachiara.net
node	302273312	https://cafeart.it
node	304147157	https://www.clubesse.it/strutture/hotel-mediterraneo/
node	304890437	https://www.farmaciediturno.org/farmacia.asp?idf=10807
node	306578327	https://osteriadelmozzo.it
node	312308356	https://www.trony.it/online/store/TRO037_A
node	314755718	https://www.intesasanpaolo.com/it/common/footer/ricerca-filiali.html
node	314756689	https://italia.indettaglio.it/ita/abruzzo/teramo_colledara_ornanogrande.html
node	314970768	https://italia.indettaglio.it/ita/abruzzo/teramo_pennasantandrea_valvomano.html
node	317483481	https://www.ilcentro.it/pescara/il-miracolo-mancato-beffa-lunga-25-anni-1.1168110
node	325705296	https://www.digitsoundtracks.com/
node	325707932	https://www.greenroasting.it/
node	354496155	https://www.poste.it/
node	355612788	https://hotelcityabruzzo.com/
node	363835612	https://ristoranteautogrillmontesilvano.eatbu.com/
node	367395574	https://www.mps.it/
node	368224212	https://negozi.tigota.it/5885-pescara
node	415121362	http://www.fontecoppa.it/
node	415875897	https://www.quebrachoristorante.com/
node	418373511	https://asilonidoilfilorosso.com
node	418952321	https://www.sushikaiten.it/ristorante/montesilvano
node	420450236	https://www.ristorantetorreantica.com
node	423152575	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10845
node	427966207	https://www.divanicec.com/
node	430610427	https://www.intesasanpaolo.com/
node	432674925	https://www.ristoranteleckyhorn.it/
node	432839800	http://www.icampanella.it/
node	432860141	http://www.pasticceriabarturchi.it/
node	442573343	https://www.giuntialpunto.it/
node	443608121	https://www.orthosansrl.com/
node	452630231	https://italia.indettaglio.it/ita/abruzzo/teramo_castelcastagna_castagnavecchia.html
node	452630233	https://italia.indettaglio.it/ita/abruzzo/teramo_isoladelgransassoditalia_cerchiara.html
node	452630249	https://italia.indettaglio.it/ita/abruzzo/teramo_castelli_palombara.html
node	452630271	https://italia.indettaglio.it/ita/abruzzo/teramo_colledara_villailii.html
node	452630272	https://italia.indettaglio.it/ita/abruzzo/teramo_castelli_villarossi.html
node	472344303	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10768
node	472344316	https://www.intesasanpaolo.com/it/common/footer/ricerca-filiali.html
node	472694794	https://www.farmaperbellini.it#Contatti
node	474352309	https://www.conad.it/ricerca-negozi/negozio.009728.html
node	475405132	https://pasticceriamichetti.com/
node	476141982	http://www.ristoroforcadacero.it
node	479896783	https://italia.indettaglio.it/ita/abruzzo/pescara_spoltore_capraradabruzzo.html
node	482756816	https://www.facebook.com/Caff%C3%A8-Bovio-108376476606278
node	482757080	https://danelli.it/
node	482757246	https://bevilacquasport.it/
node	482758066	https://www.mps.it/
node	491583149	https://www.farmaciavestina.it
node	500912101	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10842
node	500913529	https://www.agenziaentrateriscossione.gov.it/export/.files/it/comunicati/comMontesilvano.pdf
node	504933016	https://www.conad.it/ricerca-negozi/conad-via-di-sotto-snc-65126--pescara--006083
node	528652946	http://www.farmaciafabrizipescina.it/index.asp
node	528762314	http://www.comune.casteldelmonte.aq.it/
node	528762389	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10743
node	529252174	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10758
node	532319910	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10766
node	540505714	https://www.credit-agricole.it/
node	554198621	https://dilanaedaltrestorie.it/
node	566829316	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10805
node	597503047	https://www.farmaciafratellimarciani.it
node	618657096	https://www.ipercasa.eu
node	619210339	https://www.eurobet.it/
node	622196688	https://www.phonatonitalia.com/
node	622196784	https://pointbreak.it.gg/
node	622199003	https://www.fotografica.pescara.it/
node	622199533	https://www.professionecasa.it/agenzia/pescara-1
node	625388863	https://www.pizzeriacalifornia2006.it/
node	629296275	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10835
node	629669573	https://danelli.it
node	630648479	https://www.alicepizza.it/store/alice-centro-commerciale-pescara-nord/
node	630655762	https://www.motivi.com/it
node	630658877	https://www.stroilioro.com/corporate/
node	630747847	https://www.hotelbellariva.it/
node	630750222	https://www.hotelmaja.it/
node	638787595	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10830
node	639924360	https://www.teatrotosti.it/
node	641452030	https://www.conad.it/ricerca-negozi/negozio.008551.html
node	641460053	https://www.zara.com/
node	641460276	https://www.negozipellizzari.it/
node	650501345	https://www.todis.it/
node	650515981	https://www.gabriellispa.it/it/insegne/tigre.html
node	650516903	https://www.bricofer.it/storedetails/pescara
node	650517371	https://wwwsarniristorazione.it
node	650518257	https://www.globomoda.com/
node	650523157	https://www.acquaesapone.it/
node	650536080	https://www.fernandosport2.com/
node	652134805	https://www.intesasanpaolo.com/
node	652135452	https://mercati.comune.pescara.it/commercio-su-area-pubblica/mercato-di-via-maestri-del-lavoro.html
node	654502531	https://www.conad.it/ricerca-negozi/negozio.005612.html
node	655163831	https://www.ilcentro.it/pescara/abbattuto-l-istituto-staccioli-1.2100620
node	657932415	http://garagardo45.it/
node	662780536	https://www.pizzeriamaruzzella.it/
node	663103989	https://www.spesaonlinepescara.it/
node	663467809	http://www.y2informatica.it/
node	673260659	https://www.conad.it/ricerca-negozi/negozio.005592.html
node	688869705	https://www.profumidimarevillaraspa.it/
node	723246426	https://www.provincia.pescara.it/
node	723266223	https://www.d-piu.com
node	723966323	https://www.conad.it/ricerca-negozi/conad-superstore-via-federico-fellini-2-65010--spoltore--009890
node	730186901	https://www.ristorantemargherita.it
node	730216694	https://www.fontartana.it
node	734442770	https://lacivitellapizzeriabraceria.eatbu.com
node	739564918	https://www.farmaciediturno.org/orariofarmacia.asp?idf=10595
